datetime,total_kw
2024-08-10 23:45:00,9.315999999999999
2024-08-11 00:00:00,7.78
2024-08-11 00:15:00,9.008000000000001
2024-08-11 00:30:00,10.86
2024-08-11 00:45:00,9.492
2024-08-11 01:00:00,10.748
2024-08-11 01:15:00,10.024000000000001
2024-08-11 01:30:00,7.4
2024-08-11 01:45:00,8.268
2024-08-11 02:00:00,8.14
2024-08-11 02:15:00,7.664
2024-08-11 02:30:00,4.732
2024-08-11 02:45:00,5.38
2024-08-11 03:00:00,5.472
2024-08-11 03:15:00,4.824
2024-08-11 03:30:00,5.716
2024-08-11 03:45:00,6.188
2024-08-11 04:00:00,5.92
2024-08-11 04:15:00,8.136
2024-08-11 04:30:00,6.596
2024-08-11 04:45:00,4.404
2024-08-11 05:00:00,5.343999999999999
2024-08-11 05:15:00,4.208
2024-08-11 05:30:00,5.368
2024-08-11 05:45:00,3.892
2024-08-11 06:00:00,5.16
2024-08-11 06:15:00,3.864
2024-08-11 06:30:00,4.684
2024-08-11 06:45:00,6.584
2024-08-11 07:00:00,5.824
2024-08-11 07:15:00,6.316
2024-08-11 07:30:00,4.948
2024-08-11 07:45:00,4.588
2024-08-11 08:00:00,5.7
2024-08-11 08:15:00,4.812
2024-08-11 08:30:00,8.528
2024-08-11 08:45:00,5.232
2024-08-11 09:00:00,6.052
2024-08-11 09:15:00,5.452
2024-08-11 09:30:00,5.74
2024-08-11 09:45:00,6.568
2024-08-11 10:00:00,10.108
2024-08-11 10:15:00,7.392
2024-08-11 10:30:00,7.66
2024-08-11 10:45:00,6.204
2024-08-11 11:00:00,8.836
2024-08-11 11:15:00,11.52
2024-08-11 11:30:00,8.284
2024-08-11 11:45:00,12.568
2024-08-11 12:00:00,10.304
2024-08-11 12:15:00,11.328
2024-08-11 12:30:00,10.14
2024-08-11 12:45:00,10.052
2024-08-11 13:00:00,14.116
2024-08-11 13:15:00,12.648
2024-08-11 13:30:00,15.448
2024-08-11 13:45:00,18.264
2024-08-11 14:00:00,14.056
2024-08-11 14:15:00,15.724
2024-08-11 14:30:00,16.375999999999998
2024-08-11 14:45:00,13.744
2024-08-11 15:00:00,12.796
2024-08-11 15:15:00,13.556000000000001
2024-08-11 15:30:00,13.18
2024-08-11 15:45:00,14.328
2024-08-11 16:00:00,12.276
2024-08-11 16:15:00,16.572
2024-08-11 16:30:00,12.628
2024-08-11 16:45:00,12.644
2024-08-11 17:00:00,15.32
2024-08-11 17:15:00,13.672
2024-08-11 17:30:00,11.772
2024-08-11 17:45:00,13.428
2024-08-11 18:00:00,9.44
2024-08-11 18:15:00,15.431999999999999
2024-08-11 18:30:00,14.852
2024-08-11 18:45:00,17.880000000000003
2024-08-11 19:00:00,11.788
2024-08-11 19:15:00,14.548
2024-08-11 19:30:00,11.728
2024-08-11 19:45:00,11.048
2024-08-11 20:00:00,10.12
2024-08-11 20:15:00,11.156
2024-08-11 20:30:00,9.064
2024-08-11 20:45:00,12.14
2024-08-11 21:00:00,12.384
2024-08-11 21:15:00,17.368
2024-08-11 21:30:00,12.576
2024-08-11 21:45:00,12.104000000000001
2024-08-11 22:00:00,10.8
2024-08-11 22:15:00,12.332
2024-08-11 22:30:00,9.751999999999999
2024-08-11 22:45:00,8.404
2024-08-11 23:00:00,9.572
2024-08-11 23:15:00,8.104
2024-08-11 23:30:00,7.384
2024-08-11 23:45:00,6.584
2024-08-12 00:00:00,6.38
2024-08-12 00:15:00,6.556
2024-08-12 00:30:00,6.36
2024-08-12 00:45:00,5.656000000000001
2024-08-12 01:00:00,5.312
2024-08-12 01:15:00,6.888
2024-08-12 01:30:00,4.98
2024-08-12 01:45:00,5.464
2024-08-12 02:00:00,5.252000000000001
2024-08-12 02:15:00,6.112
2024-08-12 02:30:00,5.228
2024-08-12 02:45:00,5.32
2024-08-12 03:00:00,6.568
2024-08-12 03:15:00,5.372
2024-08-12 03:30:00,6.0920000000000005
2024-08-12 03:45:00,5.104
2024-08-12 04:00:00,4.336
2024-08-12 04:15:00,5.416
2024-08-12 04:30:00,4.404
2024-08-12 04:45:00,3.724
2024-08-12 05:00:00,5.032
2024-08-12 05:15:00,4.116
